mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2
6.37345670906503e-05,1,1,0.481517456871309,0.0945112607144448,0.5,6.37345670906503e-05,4.9047892204015e-05,0.481517456871309,0,0.0945112607144448,0
6.37047194961927e-05,1,1,0.481138295062902,0.0947464881025068,0.5,6.37047194961927e-05,4.91321938713495e-05,0.481138295062902,0,0.0947464881025068,0
6.37109738712696e-05,1,1,0.480940104267121,0.0950890141379552,0.5,6.37109738712696e-05,4.92160903525042e-05,0.480940104267121,0,0.0950890141379552,0
6.36282557899244e-05,1,1,0.480297511463206,0.0951636190552929,0.5,6.36282557899244e-05,4.92995846239216e-05,0.480297511463206,0,0.0951636190552929,0
6.37854626214045e-05,1,1,0.480855002608161,0.0959569984536762,0.5,6.37854626214045e-05,4.938267962663e-05,0.480855002608161,0,0.0959569984536762,0
6.37606793058834e-05,1,1,0.480503001515363,0.0962034106243189,0.5,6.37606793058834e-05,4.94653782668415e-05,0.480503001515363,0,0.0962034106243189,0
6.36274953427833e-05,1,1,0.479609454796156,0.0961236275156938,0.5,6.36274953427833e-05,4.95476834165382e-05,0.479609454796156,0,0.0961236275156938,0
6.36046275203118e-05,1,1,0.479267945507527,0.0963738029223729,0.5,6.36046275203118e-05,4.96295979140446e-05,0.479267945507527,0,0.0963738029223729,0
6.36651352421664e-05,1,1,0.479343769785622,0.0968731184653681,0.5,6.36651352421664e-05,4.97111245645881e-05,0.479343769785622,0,0.0968731184653681,0
6.36184164526007e-05,1,1,0.478883916471064,0.097049771367552,0.5,6.36184164526007e-05,4.97922661408479e-05,0.478883916471064,0,0.097049771367552,0
6.65953239075695e-05,1,1,0.478644630035247,0.097357512209659,0.5,6.65953239075695e-05,4.98730253834914e-05,0.478644630035247,0,0.097357512209659,0
6.6679770907412e-05,1,1,0.478860852932714,0.0979257144592945,0.5,6.6679770907412e-05,4.99534070679383e-05,0.478860852932714,0,0.0979257144592945,0
6.65804972604635e-05,1,1,0.478158908722702,0.09794179789501,0.5,6.65804972604635e-05,5.00334159200923e-05,0.478158908722702,0,0.09794179789501,0
6.66883129966734e-05,1,1,0.478492846685669,0.0985781958884103,0.5,6.66883129966734e-05,5.01130545601751e-05,0.478492846685669,0,0.0985781958884103,0
6.67473914762591e-05,1,1,0.478583532755109,0.0990674317832883,0.5,6.67473914762591e-05,5.01923255788222e-05,0.478583532755109,0,0.0990674317832883,0
6.66793978737914e-05,1,1,0.478039291937971,0.0991745043480805,0.5,6.66793978737914e-05,5.02712315375577e-05,0.478039291937971,0,0.0991745043480805,0
6.67109211991935e-05,1,1,0.477993068419646,0.0995791838390605,0.5,6.67109211991935e-05,5.03497749692591e-05,0.477993068419646,0,0.0995791838390605,0
6.67234512317446e-05,1,1,0.477852310233978,0.0999259428025435,0.5,6.67234512317446e-05,5.04279583786138e-05,0.477852310233978,0,0.0999259428025435,0
6.67157083191393e-05,1,1,0.477610618258551,0.100210945472253,0.5,6.67157083191393e-05,5.05057842425647e-05,0.477610618258551,0,0.100210945472253,0
6.6580576162112e-05,1,1,0.476732410137802,0.100112846123382,0.5,6.6580576162112e-05,5.05832550107477e-05,0.476732410137802,0,0.100112846123382,0
6.86760694273031e-05,1,1,0.476699476230781,0.100520722641438,0.5,6.86760694273031e-05,5.066037310592e-05,0.476699476230781,0,0.100520722641438,0
6.87718708776598e-05,1,1,0.476990175462929,0.101113570636155,0.5,6.87718708776598e-05,5.07371423415441e-05,0.476990175462929,0,0.101113570636155,0
6.87068470235341e-05,1,1,0.476477164392599,0.101223029117629,0.5,6.87068470235341e-05,5.0813566492766e-05,0.476477164392599,0,0.101223029117629,0
6.86509307317533e-05,1,1,0.476010106505293,0.101358899768221,0.5,6.86509307317533e-05,5.08896478859735e-05,0.476010106505293,0,0.101358899768221,0
6.866581477301e-05,1,1,0.475897464807481,0.101706263965213,0.5,6.866581477301e-05,5.0965388822548e-05,0.475897464807481,0,0.101706263965213,0
6.88218961740806e-05,1,1,0.476491223587696,0.102476315837639,0.5,6.88218961740806e-05,5.10407915792474e-05,0.476491223587696,0,0.102476315837639,0
6.86820039679539e-05,1,1,0.47560552716716,0.102357545516833,0.5,6.86820039679539e-05,5.11158584085804e-05,0.47560552716716,0,0.102357545516833,0
6.87136955952662e-05,1,1,0.475578161906956,0.1027526283409,0.5,6.87136955952662e-05,5.11905915391751e-05,0.475578161906956,0,0.1027526283409,0
6.87548758332268e-05,1,1,0.47559865085265,0.103175281641653,0.5,6.87548758332268e-05,5.12649931761387e-05,0.47559865085265,0,0.103175281641653,0
6.86711352373665e-05,1,1,0.47499494594302,0.103222280070017,0.5,6.86711352373665e-05,5.13390655014113e-05,0.47499494594302,0,0.103222280070017,0
7.0799689572402e-05,1,1,0.47466938037007,0.103435027012195,0.5,7.0799689572402e-05,5.14128106741126e-05,0.47466938037007,0,0.103435027012195,0
7.09326469260931e-05,1,1,0.475163982244122,0.104130349379333,0.5,7.09326469260931e-05,5.14862323013842e-05,0.475163982244122,0,0.104130349379333,0
7.09468904121577e-05,1,1,0.475065410700569,0.10446865849925,0.5,7.09468904121577e-05,5.15593339559133e-05,0.475065410700569,0,0.10446865849925,0
7.09371606998829e-05,1,1,0.474847368258393,0.104734179278263,0.5,7.09371606998829e-05,5.1632117712088e-05,0.474847368258393,0,0.104734179278263,0
7.0809886498479e-05,1,1,0.474041997637794,0.104646200727447,0.5,7.0809886498479e-05,5.17045856230286e-05,0.474041997637794,0,0.104646200727447,0
7.09123835020336e-05,1,1,0.474385876484962,0.105246672797652,0.5,7.09123835020336e-05,5.17767397208981e-05,0.474385876484962,0,0.105246672797652,0
7.09795222441615e-05,1,1,0.474553356645309,0.105740209943585,0.5,7.09795222441615e-05,5.1848582017207e-05,0.474553356645309,0,0.105740209943585,0
7.09803611892229e-05,1,1,0.474389729619563,0.106033990397613,0.5,7.09803611892229e-05,5.19201145031123e-05,0.474389729619563,0,0.106033990397613,0
7.08805108354847e-05,1,1,0.473723047079562,0.106024848479375,0.5,7.08805108354847e-05,5.1991339149711e-05,0.473723047079562,0,0.106024848479375,0
7.08956155571645e-05,1,1,0.473631530078471,0.106359720122062,0.5,7.08956155571645e-05,5.20622579083279e-05,0.473631530078471,0,0.106359720122062,0
7.19709371928067e-05,1,1,0.473790165182035,0.106843600551296,0.5,7.19709371928067e-05,5.21328727107984e-05,0.473790165182035,0,0.106843600551296,0
7.19885332230502e-05,1,1,0.473718439956034,0.107184253964619,0.5,7.19885332230502e-05,5.22031861533458e-05,0.473718439956034,0,0.107184253964619,0
7.19250135252912e-05,1,1,0.473241518205138,0.107280722469127,0.5,7.19250135252912e-05,5.22732008077151e-05,0.473241518205138,0,0.107280722469127,0
7.19494532884872e-05,1,1,0.473204775065138,0.107640234374804,0.5,7.19494532884872e-05,5.23429185406847e-05,0.473204775065138,0,0.107640234374804,0
7.1908553323953e-05,1,1,0.472841713785164,0.107802894845086,0.5,7.1908553323953e-05,5.24123412007227e-05,0.472841713785164,0,0.107802894845086,0
7.19028493982365e-05,1,1,0.472655012392062,0.108070313895614,0.5,7.19028493982365e-05,5.24814706182418e-05,0.472655012392062,0,0.108070313895614,0
7.18369698801327e-05,1,1,0.472167811925458,0.108156379335403,0.5,7.18369698801327e-05,5.25503086058518e-05,0.472167811925458,0,0.108156379335403,0
7.19999091107475e-05,1,1,0.472825083288067,0.108928076877147,0.5,7.19999091107475e-05,5.26188569586057e-05,0.472825083288067,0,0.108928076877147,0
7.19195580533408e-05,1,1,0.472266280494908,0.108969082086871,0.5,7.19195580533408e-05,5.26871174542425e-05,0.472266280494908,0,0.108969082086871,0
