mQp,mUb,Uo,my1,my,h1,mUp,mQ0,y1,vol1,y2,vol2
4.47228690182488e-05,0,1,0.505253256147362,0.0918924937247465,0.5,4.47228690182488e-05,4.83930452859366e-05,0.505253256147362,0,0.0918924937247465,0
4.1836851967781e-05,0,1,0.505547081075181,0.0915786009833713,0.5,4.1836851967781e-05,4.83103020080145e-05,0.505547081075181,0,0.0915786009833713,0
4.23701218045966e-05,0,1,0.505822105675766,0.091265699640422,0.5,4.23701218045966e-05,4.82275587300924e-05,0.505822105675766,0,0.091265699640422,0
4.3036269165485e-05,0,1,0.506097263153874,0.0909534684690093,0.5,4.3036269165485e-05,4.81448154521704e-05,0.506097263153874,0,0.0909534684690093,0
4.29749636164607e-05,0,1,0.506371693179073,0.0906410471386992,0.5,4.29749636164607e-05,4.80620721742483e-05,0.506371693179073,0,0.0906410471386992,0
4.26126011653719e-05,0,1,0.50664582214737,0.0903288620454995,0.5,4.26126011653719e-05,4.79793288963262e-05,0.50664582214737,0,0.0903288620454995,0
4.2386885716187e-05,0,1,0.506920087762669,0.0900173508933142,0.5,4.2386885716187e-05,4.78965856184041e-05,0.506920087762669,0,0.0900173508933142,0
4.25549949525503e-05,1,1,0.506565512719056,0.0903354935508181,0.5,4.25549949525503e-05,4.79811053736604e-05,0.506565512719056,0,0.0903354935508181,0
4.21992668234597e-05,1,1,0.506172251104404,0.0906906628962929,0.5,4.21992668234597e-05,4.80754303605297e-05,0.506172251104404,0,0.0906906628962929,0
4.14766011974989e-05,1,1,0.505779222664908,0.0910442543336788,0.5,4.14766011974989e-05,4.81692502985222e-05,0.505779222664908,0,0.0910442543336788,0
4.16354256730549e-05,1,1,0.505387674914897,0.0913975204702046,0.5,4.16354256730549e-05,4.82625692365266e-05,0.505387674914897,0,0.0913975204702046,0
4.35225481822506e-05,1,1,0.504997929588819,0.0917507881038604,0.5,4.35225481822506e-05,4.83553911692116e-05,0.504997929588819,0,0.0917507881038604,0
4.28025419488341e-05,1,1,0.504610100951835,0.0921007756252868,0.5,4.28025419488341e-05,4.84477203981783e-05,0.504610100951835,0,0.0921007756252868,0
4.36577769177084e-05,1,1,0.504224441284976,0.0924511467065341,0.5,4.36577769177084e-05,4.85395611693859e-05,0.504224441284976,0,0.0924511467065341,0
4.35918987871822e-05,1,1,0.503838453326581,0.0927994090599925,0.5,4.35918987871822e-05,4.86309173158012e-05,0.503838453326581,0,0.0927994090599925,0
4.23781590329162e-05,1,1,0.503451909422338,0.093145339977531,0.5,4.23781590329162e-05,4.8721792620227e-05,0.503451909422338,0,0.093145339977531,0
4.30541090845163e-05,1,1,0.503067846219446,0.0934919810250106,0.5,4.30541090845163e-05,4.88121908162338e-05,0.503067846219446,0,0.0934919810250106,0
